Comprobante,Fecha,Año,Mes,Mes_nombre,Código producto,Nombre producto,Descripción,Marca,Costo
CC-3-88,2025-06-30,2025,6,Jun,50104,ALUMBRADO PUBLICO SOLAR 120W CEB,ALUMBRADO PUBLICO SOLAR 120W CEB,CEB,0.0
CC-3-88,2025-06-30,2025,6,Jun,60101,CINTA LED BLANCA 5MT CEB,CINTA LED BLANCA 5MT CEB,CEB,12119.12
CC-3-88,2025-06-30,2025,6,Jun,60131,CINTA LED AMARILLA 5MT CEB,CINTA LED AMARILLA 5MT CEB,CEB,36500.54
CC-3-88,2025-06-30,2025,6,Jun,60109R,SPOT LED DIRIGIBLES CENTAURUS GU10 BLANCO RIEL CEB,SPOT LED DIRIGIBLES CENTAURUS GU10 BLANCO RIEL CEB,CEB,55394.96
CC-3-88,2025-06-30,2025,6,Jun,60135C,SPOT  LED DIRIGIBLES ROMA BLANCO 20W LUZ CALIDA CEB,SPOT  LED DIRIGIBLES ROMA BLANCO 20W LUZ CALIDA CEB,CEB,536874.03
CC-3-88,2025-06-30,2025,6,Jun,60115BC,SPOT  LED DIRIGIBLES ROMA BLANCO 10W LUZ CALIDA CEB,SPOT  LED DIRIGIBLES ROMA BLANCO 10W LUZ CALIDA CEB,CEB,39322.51
CC-3-88,2025-06-30,2025,6,Jun,60115NB,SPOT  LED DIRIGIBLES ROMA NEGRO 10W LUZ BLANCA CEB,SPOT  LED DIRIGIBLES ROMA NEGRO 10W LUZ BLANCA CEB,CEB,39646.04
CC-3-88,2025-06-30,2025,6,Jun,60115NC,SPOT  LED DIRIGIBLES ROMA NEGRO 10W LUZ CALIDA CEB,SPOT  LED DIRIGIBLES ROMA NEGRO 10W LUZ CALIDA CEB,CEB,49563.0
CC-3-88,2025-06-30,2025,6,Jun,60120B,RIEL SPOT ALUMINIO 1M BLANCO CEB,RIEL SPOT ALUMINIO 1M BLANCO CEB,CEB,25747.31
CC-3-88,2025-06-30,2025,6,Jun,60120N,RIEL SPOT ALUMINIO 1M NEGRO CEB,RIEL SPOT ALUMINIO 1M NEGRO CEB,CEB,4513.93
CC-3-88,2025-06-30,2025,6,Jun,60121B,RIEL SPOT ALUMINIO 2M BLANCO CEB,RIEL SPOT ALUMINIO 2M BLANCO CEB,CEB,40973.33
CC-3-88,2025-06-30,2025,6,Jun,60121N,RIEL SPOT ALUMINIO 2M NEGRO CEB,RIEL SPOT ALUMINIO 2M NEGRO CEB,CEB,9439.1
CC-3-88,2025-06-30,2025,6,Jun,P28640-19,REFLECTOR LED JETA 6500K 70W DL SYLVANIA,REFLECTOR LED JETA 6500K 70W DL SYLVANIA,SYLVANIA,259366.0
CC-3-88,2025-06-30,2025,6,Jun,P23713-36,LAMPARA LED HIGH BAY 6000K 100W DL GC015 SYLVANIA,LAMPARA LED HIGH BAY 6000K 100W DL GC015 SYLVANIA,SYLVANIA,187950.92
CC-3-88,2025-06-30,2025,6,Jun,P23719-36,LAMPARA LED HIGHBAY 6000K  200W DL GC015 SYLVANIA,LAMPARA LED HIGHBAY 6000K  200W DL GC015 SYLVANIA,SYLVANIA,526264.0
CC-3-88,2025-06-30,2025,6,Jun,P23342-39,LAMPARA LED EMERG 6500K R1 2X1.6W SYLVANIA,LAMPARA LED EMERG 6500K R1 2X1.6W SYLVANIA,SYLVANIA,49965.49
CC-3-88,2025-06-30,2025,6,Jun,P23343-39,LAMPARA LED EMERG 6500K R2 3W SYLVANIA,LAMPARA LED EMERG 6500K R2 3W SYLVANIA,SYLVANIA,91998.0
CC-3-88,2025-06-30,2025,6,Jun,P28760-20,LAMPARA LED EMERG 6000K R3 2X1W DESIGN SYLVANIA,LAMPARA LED EMERG 6000K R3 2X1W DESIGN SYLVANIA,SYLVANIA,112154.64
CC-3-88,2025-06-30,2025,6,Jun,P33718-19,LAMPARA LED EMERG AVISO VERDE SYLVANIA,LAMPARA LED EMERG AVISO VERDE SYLVANIA,SYLVANIA,162959.69
CC-3-88,2025-06-30,2025,6,Jun,P28306-36,LAMPARA LED EMER DOWNLIGHT 4.5W6K ASYM,LAMPARA LED EMER DOWNLIGHT 4.5W6K ASYM,ASYM,2511944.82
CC-3-88,2025-06-30,2025,6,Jun,P26774-19,LAMPARA LED LINEAL ECO 6000K 32W DL MV SYLVANIA,LAMPARA LED LINEAL ECO 6000K 32W DL MV SYLVANIA,SYLVANIA,77066.95
CC-3-88,2025-06-30,2025,6,Jun,P27913-41,PANEL LED SQ 6500K 40W DL 100-277V SYLVANIA,PANEL LED SQ 6500K 40W DL 100-277V SYLVANIA,SYLVANIA,103915.19
CC-3-88,2025-06-30,2025,6,Jun,P27916-41,PANEL LED RC 6500K 40W DL 100-277V  SYLVANIA,PANEL LED RC 6500K 40W DL 100-277V  SYLVANIA,SYLVANIA,289995.0
CC-3-88,2025-06-30,2025,6,Jun,P27359-33,PANEL LED RD 3000K 3W WW 100-240V SYLVANIA,PANEL LED RD 3000K 3W WW 100-240V SYLVANIA,SYLVANIA,66283.0
CC-3-88,2025-06-30,2025,6,Jun,P27360-33,PANEL LED RD 6500K 3W DL 100-240V SYLVANIA,PANEL LED RD 6500K 3W DL 100-240V SYLVANIA,SYLVANIA,24594.0
CC-3-88,2025-06-30,2025,6,Jun,P26865-19,PANEL LED RD 3000K 6W WW 100-240V SYLVANIA,PANEL LED RD 3000K 6W WW 100-240V SYLVANIA,SYLVANIA,24255.44
CC-3-88,2025-06-30,2025,6,Jun,P26544-19,PANEL LED RD 6500K 6W DL 100-240V SYLVANIA,PANEL LED RD 6500K 6W DL 100-240V SYLVANIA,SYLVANIA,122434.79
CC-3-88,2025-06-30,2025,6,Jun,P24611-19,PANEL LED RD 3000K 9W WW 100-240V SYLVANIA,PANEL LED RD 3000K 9W WW 100-240V SYLVANIA,SYLVANIA,73195.51
CC-3-88,2025-06-30,2025,6,Jun,P24616-19,PANEL LED RD 4000K 9W NW 100-240V SYLVANIA,PANEL LED RD 4000K 9W NW 100-240V SYLVANIA,SYLVANIA,41418.9
CC-3-88,2025-06-30,2025,6,Jun,P24336-19,PANEL LED RD 6500K 9W DL  100-240V SYLVANIA,PANEL LED RD 6500K 9W DL  100-240V SYLVANIA,SYLVANIA,116198.4
CC-3-88,2025-06-30,2025,6,Jun,P24628-19,PANEL LED RD 4000K 12W NW 100-240V SYLVANIA,PANEL LED RD 4000K 12W NW 100-240V SYLVANIA,SYLVANIA,34769.29
CC-3-88,2025-06-30,2025,6,Jun,P24337-19,PANEL LED RD 6500K 12W DL 100-240V SYLVANIA,PANEL LED RD 6500K 12W DL 100-240V SYLVANIA,SYLVANIA,188748.89
CC-3-88,2025-06-30,2025,6,Jun,P24613-19,PANEL LED RD 3000K 18W WW 100-240V SYLVANIA,PANEL LED RD 3000K 18W WW 100-240V SYLVANIA,SYLVANIA,58541.0
CC-3-88,2025-06-30,2025,6,Jun,P24629-19,PANEL LED RD 4000K 18W NW 100-240V SYLVANIA,PANEL LED RD 4000K 18W NW 100-240V SYLVANIA,SYLVANIA,8198.36
CC-3-88,2025-06-30,2025,6,Jun,P24338-19,PANEL LED RD 6500K 18W DL 100-240V SYLVANIA,PANEL LED RD 6500K 18W DL 100-240V SYLVANIA,SYLVANIA,550755.29
CC-3-88,2025-06-30,2025,6,Jun,P24339-33,PANEL LED RD 6500K 24W DL 100-240V SYLVANIA,PANEL LED RD 6500K 24W DL 100-240V SYLVANIA,SYLVANIA,42454.01
CC-3-88,2025-06-30,2025,6,Jun,P26395-19,PANEL LED RD 6500K 6W DL MV SP SYLVANIA,PANEL LED RD 6500K 6W DL MV SP SYLVANIA,SYLVANIA,12178.0
CC-3-88,2025-06-30,2025,6,Jun,P27179-36,PANEL LED RD 6500K  12W DL MV SP SYLVANIA,PANEL LED RD 6500K  12W DL MV SP SYLVANIA,SYLVANIA,83499.24
CC-3-88,2025-06-30,2025,6,Jun,P26397-33,PANEL LED RD 4000K 18W NW MV SP SYLVANIA,PANEL LED RD 4000K 18W NW MV SP SYLVANIA,SYLVANIA,49895.0
CC-3-88,2025-06-30,2025,6,Jun,P27180-36,PANEL LED RD 6500K 18W DL MV SP SYLVANIA,PANEL LED RD 6500K 18W DL MV SP SYLVANIA,SYLVANIA,388013.22
CC-3-88,2025-06-30,2025,6,Jun,P26398-33,PANEL LED RD 4000K 24W NW MV SP SYLVANIA,PANEL LED RD 4000K 24W NW MV SP SYLVANIA,SYLVANIA,15787.0
CC-3-88,2025-06-30,2025,6,Jun,P27181-36,PANEL LED RD 6500K 24W DL MV SP SYLVANIA,PANEL LED RD 6500K 24W DL MV SP SYLVANIA,SYLVANIA,117553.7
CC-3-88,2025-06-30,2025,6,Jun,P23210-36,LAMPARA LED SPOT 3000K 7W WW MV SYLVANIA,LAMPARA LED SPOT 3000K 7W WW MV SYLVANIA,SYLVANIA,55507.6
CC-3-88,2025-06-30,2025,6,Jun,P23174-1,BOMBILLA TOLEDO 6500K 5W DL 6H 120V ST CJ TER SYLVANIA,BOMBILLA TOLEDO 6500K 5W DL 6H 120V ST CJ TER SYLVANIA,SYLVANIA,6245.0
CC-3-88,2025-06-30,2025,6,Jun,P23176-1,BOMBILLA TOLEDO 6500K 12W DL 6H 120V ST CJ TE SYLVANIA,BOMBILLA TOLEDO 6500K 12W DL 6H 120V ST CJ TE SYLVANIA,SYLVANIA,14965.66
CC-3-88,2025-06-30,2025,6,Jun,P27632-19,BOMBILLA TOLEDO 6500K 12W DL 15H SYL CJ SYLVANIA,BOMBILLA TOLEDO 6500K 12W DL 15H SYL CJ SYLVANIA,SYLVANIA,40966.05
CC-3-88,2025-06-30,2025,6,Jun,P27633-19,BOMBILLA TOLEDO 3000K 15W WW 15H SYL CJ SYLVANIA,BOMBILLA TOLEDO 3000K 15W WW 15H SYL CJ SYLVANIA,SYLVANIA,10452.0
CC-3-88,2025-06-30,2025,6,Jun,P29442-19,BOMBILLA TOLEDO 6500K 10W DL 20HR CJ SENSOR SYLVANIA,BOMBILLA TOLEDO 6500K 10W DL 20HR CJ SENSOR SYLVANIA,SYLVANIA,8343.17
CC-3-88,2025-06-30,2025,6,Jun,P23177-19,BOMBILLA TOLEDO HW 3000K 20W WW MV  SYLVANIA,BOMBILLA TOLEDO HW 3000K 20W WW MV  SYLVANIA,SYLVANIA,25833.83
CC-3-88,2025-06-30,2025,6,Jun,P24890-19,BOMBILLA TOLEDO HW 6500K 20W DL MV  SYLVANIA,BOMBILLA TOLEDO HW 6500K 20W DL MV  SYLVANIA,SYLVANIA,27834.0
CC-3-88,2025-06-30,2025,6,Jun,P24892-19,BOMBILLA TOLEDO HW 6500K 30W DL MV  SYLVANIA,BOMBILLA TOLEDO HW 6500K 30W DL MV  SYLVANIA,SYLVANIA,7341.22
CC-3-88,2025-06-30,2025,6,Jun,P27668-19,BOMBILLA REFLED ES50 6500K 6W DL GU10 MV CJ  SYLVANIA,BOMBILLA REFLED ES50 6500K 6W DL GU10 MV CJ  SYLVANIA,SYLVANIA,203530.32
CC-3-88,2025-06-30,2025,6,Jun,P27669-19,BOMBILLA REFLED ES50 3000K 7W WW GU10DIM 120V  SYLVANIA,BOMBILLA REFLED ES50 3000K 7W WW GU10DIM 120V  SYLVANIA,SYLVANIA,46968.09
CC-3-88,2025-06-30,2025,6,Jun,P24994-3,TUBO LED 6500K 9W T8 DL 100-240 VID  SYLVANIA,TUBO LED 6500K 9W T8 DL 100-240 VID  SYLVANIA,SYLVANIA,98658.0
CC-3-88,2025-06-30,2025,6,Jun,P27900-3,TUBO LED 6500K 18W T8 DL 100-240 VID  SYLVANIA,TUBO LED 6500K 18W T8 DL 100-240 VID  SYLVANIA,SYLVANIA,273326.82
CC-3-88,2025-06-30,2025,6,Jun,P25125-3,TUBO LED 6500K 18WT8 DL 100-277 PC  SYLVANIA,TUBO LED 6500K 18WT8 DL 100-277 PC  SYLVANIA,SYLVANIA,0.0
CC-3-88,2025-06-30,2025,6,Jun,P27667-19,BOMBILLA REFLED ES50 3000K 6W WW GU10 MV CJ  SYLVANIA,BOMBILLA REFLED ES50 3000K 6W WW GU10 MV CJ  SYLVANIA,SYLVANIA,256459.66
CC-3-88,2025-06-30,2025,6,Jun,70100,TUBO METALICO (EMT) 1/2 MAXWELL,TUBO METALICO (EMT) 1/2 MAXWELL,MAXWELL,837047.75
CC-3-88,2025-06-30,2025,6,Jun,70100S,TUBO METALICO (EMT) LINEAL 1/2 MAXWELL,TUBO METALICO (EMT) LINEAL 1/2 MAXWELL,MAXWELL,163764.74
CC-3-88,2025-06-30,2025,6,Jun,70101,TUBO METALICO (EMT) 3/4 MAXWELL,TUBO METALICO (EMT) 3/4 MAXWELL,MAXWELL,1049990.38
CC-3-88,2025-06-30,2025,6,Jun,70101,TUBO METALICO (EMT) 3/4 MAXWELL,TUBO METALICO (EMT) 3/4 MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,70101S,TUBO METALICO (EMT) LINEAL 3/4 MAXWELL,TUBO METALICO (EMT) LINEAL 3/4 MAXWELL,MAXWELL,218793.38
CC-3-88,2025-06-30,2025,6,Jun,70102,"TUBO METALICO (EMT) 1"" MAXWELL",TUBO METALICO (EMT) 1 MAXWELL,MAXWELL,186491.13
CC-3-88,2025-06-30,2025,6,Jun,70102S,"TUBO METALICO (EMT) LINEAL 1"" MAXWELL",TUBO METALICO (EMT) LINEAL 1 MAXWELL,MAXWELL,39199.91
CC-3-88,2025-06-30,2025,6,Jun,70109,TUBO GALVANIZADO (IMC) 3/4 CERTIFICADO MAXWELL,TUBO GALVANIZADO (IMC) 3/4 CERTIFICADO MAXWELL,MAXWELL,31665.54
CC-3-88,2025-06-30,2025,6,Jun,70109,TUBO GALVANIZADO (IMC) 3/4 CERTIFICADO MAXWELL,TUBO GALVANIZADO (IMC) 3/4 CERTIFICADO MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,70126,CURVA METALICA (EMT) 1/2 MAXWELL,CURVA METALICA (EMT) 1/2 MAXWELL,MAXWELL,38598.21
CC-3-88,2025-06-30,2025,6,Jun,70127,CURVA METALICA (EMT) 3/4 MAXWELL,CURVA METALICA (EMT) 3/4 MAXWELL,MAXWELL,105705.78
CC-3-88,2025-06-30,2025,6,Jun,70128,"CURVA METALICA (EMT) 1"" MAXWELL",CURVA METALICA (EMT) 1 MAXWELL,MAXWELL,18150.99
CC-3-88,2025-06-30,2025,6,Jun,70129,"CURVA METALICA (EMT)1"" 1/4 MAXWELL",CURVA METALICA (EMT)1 1/4 MAXWELL,MAXWELL,18887.4
CC-3-88,2025-06-30,2025,6,Jun,70134,UNION GALVANIZADA  (IMC) 1/2 MAXWELL,UNION GALVANIZADA  (IMC) 1/2 MAXWELL,MAXWELL,431.05
CC-3-88,2025-06-30,2025,6,Jun,70143,TERMINAL METALICA (EMT) 1/2 ACERO MAXWELL,TERMINAL METALICA (EMT) 1/2 ACERO MAXWELL,MAXWELL,105836.22
CC-3-88,2025-06-30,2025,6,Jun,70144,TERMINAL METALICA (EMT) 3/4 ACERO MAXWELL,TERMINAL METALICA (EMT) 3/4 ACERO MAXWELL,MAXWELL,110465.35
CC-3-88,2025-06-30,2025,6,Jun,70144,TERMINAL METALICA (EMT) 3/4 ACERO MAXWELL,TERMINAL METALICA (EMT) 3/4 ACERO MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,70145,"TERMINAL METALICA  (EMT) 1"" ACERO MAXWELL",TERMINAL METALICA  (EMT) 1 ACERO MAXWELL,MAXWELL,22689.0
CC-3-88,2025-06-30,2025,6,Jun,70151,UNION METALICA  (EMT) 1/2 ACERO MAXWELL,UNION METALICA  (EMT) 1/2 ACERO MAXWELL,MAXWELL,53590.17
CC-3-88,2025-06-30,2025,6,Jun,70152,UNION METALICA (EMT) 3/4 ACERO MAXWELL,UNION METALICA (EMT) 3/4 ACERO MAXWELL,MAXWELL,124445.8
CC-3-88,2025-06-30,2025,6,Jun,70152,UNION METALICA (EMT) 3/4 ACERO MAXWELL,UNION METALICA (EMT) 3/4 ACERO MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,70153,"UNION METALICA (EMT) 1"" ACERO MAXWELL",UNION METALICA (EMT) 1 ACERO MAXWELL,MAXWELL,22406.73
CC-3-88,2025-06-30,2025,6,Jun,70154,"UNION METALICA (EMT) 1"" 1/4 ACERO MAXWELL",UNION METALICA (EMT) 1 1/4 ACERO MAXWELL,MAXWELL,15328.64
CC-3-88,2025-06-30,2025,6,Jun,70159,CONECTOR RECTO 1/2 ACERO MAXWELL,CONECTOR RECTO 1/2 ACERO MAXWELL,MAXWELL,64326.5
CC-3-88,2025-06-30,2025,6,Jun,70160,CONECTOR RECTO 3/4 ACERO MAXWELL,CONECTOR RECTO 3/4 ACERO MAXWELL,MAXWELL,4477.31
CC-3-88,2025-06-30,2025,6,Jun,70168,CONECTOR CURVO 3/4 ACERO MAXWELL,CONECTOR CURVO 3/4 ACERO MAXWELL,MAXWELL,6640.25
CC-3-88,2025-06-30,2025,6,Jun,70185,TAPA CIEGA METALICA 5800 MAXWELL,TAPA CIEGA METALICA 5800 MAXWELL,MAXWELL,1599.38
CC-3-88,2025-06-30,2025,6,Jun,70186,TAPA CIEGA METALICA 2400 MAXWELL,TAPA CIEGA METALICA 2400 MAXWELL,MAXWELL,10846.44
CC-3-88,2025-06-30,2025,6,Jun,70186,TAPA CIEGA METALICA 2400 MAXWELL,TAPA CIEGA METALICA 2400 MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,70189,CAJA DE INTEMPERIE  5800 3 SALIDAS 1/2 MAXWELL,CAJA DE INTEMPERIE  5800 3 SALIDAS 1/2 MAXWELL,MAXWELL,42145.63
CC-3-88,2025-06-30,2025,6,Jun,70190,CAJA DE INTEMPERIE 5800 3 SALIDAS 3/4 MAXWELL,CAJA DE INTEMPERIE 5800 3 SALIDAS 3/4 MAXWELL,MAXWELL,85472.28
CC-3-88,2025-06-30,2025,6,Jun,70192,CAJA DE INTEMPERIE 5800 5 SALIDAS 1/2 MAXWELL,CAJA DE INTEMPERIE 5800 5 SALIDAS 1/2 MAXWELL,MAXWELL,14481.6
CC-3-88,2025-06-30,2025,6,Jun,70193,CAJA DE INTEMPERIE 5800 5 SALIDAS 3/4 MAXWELL,CAJA DE INTEMPERIE 5800 5 SALIDAS 3/4 MAXWELL,MAXWELL,14611.24
CC-3-88,2025-06-30,2025,6,Jun,70195,CAJA DE INTEMPERIE 2400 5 SALIDAS 1/2 MAXWELL,CAJA DE INTEMPERIE 2400 5 SALIDAS 1/2 MAXWELL,MAXWELL,21460.32
CC-3-88,2025-06-30,2025,6,Jun,70200,TAPA CIEGA INTEMPERIE 5800 MAXWELL,TAPA CIEGA INTEMPERIE 5800 MAXWELL,MAXWELL,105615.66
CC-3-88,2025-06-30,2025,6,Jun,70201,TAPA CIEGA INTEMPERIE 2400 MAXWELL,TAPA CIEGA INTEMPERIE 2400 MAXWELL,MAXWELL,9785.7
CC-3-88,2025-06-30,2025,6,Jun,70214,GRAPA DOBLE 1/2 MAXWELL,GRAPA DOBLE 1/2 MAXWELL,MAXWELL,14204.68
CC-3-88,2025-06-30,2025,6,Jun,70215,GRAPA DOBLE 3/4 MAXWELL,GRAPA DOBLE 3/4 MAXWELL,MAXWELL,4605.2
CC-3-88,2025-06-30,2025,6,Jun,90103,CABLE UTP INTERIOR ALEACION CAT 5E ANCLA,CABLE UTP INTERIOR ALEACION CAT 5E ANCLA,ANCLA,97378.99
CC-3-88,2025-06-30,2025,6,Jun,80166,VARILLA ROSCADA 3/8 MAXWELL,VARILLA ROSCADA 3/8 MAXWELL,MAXWELL,11089.41
CC-3-88,2025-06-30,2025,6,Jun,80157,GRAPA RIEL 3/4 MAXWELL,GRAPA RIEL 3/4 MAXWELL,MAXWELL,26167.8
CC-3-88,2025-06-30,2025,6,Jun,80157,GRAPA RIEL 3/4 MAXWELL,GRAPA RIEL 3/4 MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,80149,RIEL CHANEL 4X2 RANURADO 3 METROS MAXWELL,RIEL CHANEL 4X2 RANURADO 3 METROS MAXWELL,MAXWELL,28352.94
CC-3-88,2025-06-30,2025,6,Jun,70217A,CINTA AISLANTE 5MT AZUL 3NET,CINTA AISLANTE 5MT AZUL 3NET,3NET,1148.72
CC-3-88,2025-06-30,2025,6,Jun,70217AM,CINTA AISLANTE  5MT AMARILLA 3NET,CINTA AISLANTE  5MT AMARILLA 3NET,3NET,1148.72
CC-3-88,2025-06-30,2025,6,Jun,70217R,CINTA AISLANTE 5MT ROJA 3NET,CINTA AISLANTE 5MT ROJA 3NET,3NET,1148.72
CC-3-88,2025-06-30,2025,6,Jun,70217V,CINTA AISLANTE  5MT VERDE 3NET,CINTA AISLANTE  5MT VERDE 3NET,3NET,1148.72
CC-3-88,2025-06-30,2025,6,Jun,70181,CAJA METALICA 5800 MAXWELL,CAJA METALICA 5800 MAXWELL,MAXWELL,6851.54
CC-3-88,2025-06-30,2025,6,Jun,70182,CAJA METALICA 2400 MAXWELL,CAJA METALICA 2400 MAXWELL,MAXWELL,10729.39
CC-3-88,2025-06-30,2025,6,Jun,60103,SOCKET GU10 CEB,SOCKET GU10 CEB,CEB,8941.12
CC-3-88,2025-06-30,2025,6,Jun,60104,JUEGO DE GUAYA CEB,JUEGO DE GUAYA CEB,CEB,62799.94
CC-3-88,2025-06-30,2025,6,Jun,TE2MG-BIMETALICO,TABLERO 02 CTOS 1F 75 AMP GAL BIM TERCOL,TABLERO 02 CTOS 1F 75 AMP GAL BIM TERCOL,TERCOL,15470.0
CC-3-88,2025-06-30,2025,6,Jun,NORM-A14-DES,ALAMBRE TW 14AWG DESNUDO NORMA X MT,ALAMBRE TW 14AWG DESNUDO NORMA X MT,MT,25450.32
CC-3-88,2025-06-30,2025,6,Jun,NORM-A12-DES,ALAMBRE TW 12AWG DESNUDO NORMA X MT,ALAMBRE TW 12AWG DESNUDO NORMA X MT,MT,18109.32
CC-3-88,2025-06-30,2025,6,Jun,70223/1,"CORAZA FLEXIBLE GRIS 1"" MAXWELL",CORAZA FLEXIBLE GRIS 1 MAXWELL,MAXWELL,29181.17
CC-3-88,2025-06-30,2025,6,Jun,10100B,BOMBILLO LED GU10 5W 6500K WELLMAX,BOMBILLO LED GU10 5W 6500K WELLMAX,WELLMAX,33753.18
CC-3-88,2025-06-30,2025,6,Jun,10100C,BOMBILLO LED GU10 5W 3500K CEB,BOMBILLO LED GU10 5W 3500K CEB,CEB,36701.91
CC-3-88,2025-06-30,2025,6,Jun,DSE-1015,TACO ENCHUFABLE 1X15A LUMINEX,TACO ENCHUFABLE 1X15A LUMINEX,LUMINEX,12497.15
CC-3-88,2025-06-30,2025,6,Jun,DSE-1020,"TACO ENCHUFABLE 1X20A M, GENERICA","TACO ENCHUFABLE 1X20A M, GENERICA",GENERICA,76957.71
CC-3-88,2025-06-30,2025,6,Jun,DSE-1040,TACO ENCHUFABLE 1X40A LUMINEX,TACO ENCHUFABLE 1X40A LUMINEX,LUMINEX,12454.21
CC-3-88,2025-06-30,2025,6,Jun,DSE-3030,TACO ENCHUFABLE 3X30A LUMINEX,TACO ENCHUFABLE 3X30A LUMINEX,LUMINEX,47142.08
CC-3-88,2025-06-30,2025,6,Jun,C-010,TOMA AEREA EN CAUCHO TIPO INDUSTRIAL 15A CODELCA,TOMA AEREA EN CAUCHO TIPO INDUSTRIAL 15A CODELCA,CODELCA,3080.0
CC-3-88,2025-06-30,2025,6,Jun,SV001,CURVA PVC 1/2 PLEXIN,CURVA PVC 1/2 PLEXIN,PLEXIN,6264.9
CC-3-88,2025-06-30,2025,6,Jun,NX10024728,C. 12AWG CU AZUL THHN/THWN-2 600V X MT,C. 12AWG CU AZUL THHN/THWN-2 600V X MT CENTELSA,CENTELSA,5421.9
CC-3-88,2025-06-30,2025,6,Jun,80007097,A. 12AWG CU BLANCO THHN-2 600V X MT M. GEN,A. 12AWG CU BLANCO THHN-2 600V X MT CENTELSA,CENTELSA,224812.07
CC-3-88,2025-06-30,2025,6,Jun,80007086,A. 12AWG CU BLANCO THHN-2 600V ROLLO X 100 M. GEN,A. 12AWG CU BLANCO THHN-2 600V ROLLO X 100 CENTELSA,CENTELSA,171916.05
CC-3-88,2025-06-30,2025,6,Jun,80007161,A. 14AWG CU VERDE THHN-2 600V X MT M. GEN,A. 14AWG CU VERDE THHN-2 600V X MT CENTELSA,CENTELSA,151566.26
CC-3-88,2025-06-30,2025,6,Jun,NX10024752,C. 8AWG CU BLANCO THHN-2 600V X MT M. GEN,C. 8AWG CU BLANCO THHN-2 600V X MT CENTELSA,CENTELSA,137394.96
CC-3-88,2025-06-30,2025,6,Jun,NX10024729,C. 12AWG CU ROJO THHN-2 600V X MT,C. 12AWG CU ROJO THHN-2 600V X MT CENTELSA,CENTELSA,184616.3
CC-3-88,2025-06-30,2025,6,Jun,NX10024727,C. 12AWG CU BLANCO THHN-2 600V X MT,C. 12AWG CU BLANCO THHN-2 600V X MT CENTELSA,CENTELSA,284963.62
CC-3-88,2025-06-30,2025,6,Jun,80007106,A. 12AWG CU ROJO THHN-2 600V X MT M. GEN,A. 12AWG CU ROJO THHN-2 600V X MT CENTELSA,CENTELSA,121321.43
CC-3-88,2025-06-30,2025,6,Jun,NX10034796,3X16AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X16AWG ENCAUCHETADO PVC-NY/PVC X MT CENTELSA,CENTELSA,204382.8
CC-3-88,2025-06-30,2025,6,Jun,NX10035399,2X14AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,2X14AWG ENCAUCHETADO PVC-NY/PVC X MT CENTELSA,CENTELSA,16313.63
CC-3-88,2025-06-30,2025,6,Jun,NX10035932,2X16AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,2X16AWG ENCAUCHETADO PVC-NY/PVC X MT CENTELSA,CENTELSA,315302.4
CC-3-88,2025-06-30,2025,6,Jun,NX10038714,C. 10AWG VERDE FREETOX 600V X MT M. GEN,C. 10AWG VERDE FREETOX 600V X MT CENTELSA,CENTELSA,84447.47
CC-3-88,2025-06-30,2025,6,Jun,NX10051997,3X12AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X12AWG ENCAUCHETADO PVC-NY/PVC X MT CENTELSA,CENTELSA,160411.46
CC-3-88,2025-06-30,2025,6,Jun,NX10051967,3X10AWG ENCAUCHETADO PVC-NY/PVC X MT M. GEN,3X10AWG ENCAUCHETADO PVC-NY/PVC X MT CENTELSA,CENTELSA,152525.76
CC-3-88,2025-06-30,2025,6,Jun,T070303PCB,TAPA LEVITON BLANCA JG,TAPA LEVITON BLANCA JG,JG,273.95
CC-3-88,2025-06-30,2025,6,Jun,70183,CAJA METALICA 10X10 DOBLE FONDO MAXWELL,CAJA METALICA 10X10 DOBLE FONDO MAXWELL,MAXWELL,109491.83
CC-3-88,2025-06-30,2025,6,Jun,70183,CAJA METALICA 10X10 DOBLE FONDO MAXWELL,CAJA METALICA 10X10 DOBLE FONDO MAXWELL,MAXWELL,0.0
CC-3-88,2025-06-30,2025,6,Jun,NTS20,INTERRUPTOR SENCILLO LINEA VALENTINA CEB,INTERRUPTOR SENCILLO LINEA VALENTINA CEB,CEB,159800.92
CC-3-88,2025-06-30,2025,6,Jun,NTSTA20,INTERRUPTOR DOBLE LINEA VALENTINA CEB,INTERRUPTOR DOBLE LINEA VALENTINA CEB,CEB,70399.2
CC-3-88,2025-06-30,2025,6,Jun,NTSA15,INTERRUPTOR TRIPLE LINEA VALENTINA CEB,INTERRUPTOR TRIPLE LINEA VALENTINA CEB,CEB,29659.81
