Tipo,Código producto,Nombre producto,Referencia fábrica,Categoría,Estado,Impuesto cargo,Descripción larga,Es incluido,Inventariable,Saldo cantidades,Visible en facturas de venta,Stock mínimo,Precio de venta 1,Precio de venta 2
Producto,ITL29,LAMPARA LED T5 120CM 18W ROJO MERCURY,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,ITL33,LAMPARA LED ALTA POTENCIA 60W 120CM POLICARBONATO MERCURY,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITL46,LUMINARIA LINEAL 40W LED BLANCA 4100K MERCURY,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,ITL48,LUMINARIA LINEAL 40W LED BLANCA 6500K MERCURY,,Productos,Activo,IVA 19%,,Si,Si,9.0,SI,0.0,,
Producto,ITL50,LAMPARA LED ALTA POTENCIA 100W 120CM POLICARBONATO MERCURY,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITL70,LAMPARA ALTA POTENCIA 72W TRASLUCIDA 6500K 120CM MERCURY,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM115,INTERRUPTOR TERMOMAGNETICO 1P 15 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM115NG,INTERRUPTOR TERMOMAGNETICO 1P 15 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM120,INTERRUPTOR TERMOMAGNETICO 1P 20 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM120NG,INTERRUPTOR TERMOMAGNETICO 1P 20 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM130,INTERRUPTOR TERMOMAGNETICO 1P 30 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM130NG,INTERRUPTOR TERMOMAGNETICO 1P 30 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM140,INTERRUPTOR TERMOMAGNETICO 1P 40 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM140NG,INTERRUPTOR TERMOMAGNETICO 1P 40 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM150,INTERRUPTOR TERMOMAGNETICO 1P 50 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM150NG,INTERRUPTOR TERMOMAGNETICO 1P 50 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM160,INTERRUPTOR TERMOMAGNETICO 1P 60 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM160NG,INTERRUPTOR TERMOMAGNETICO 1P 60 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM215,INTERRUPTOR TERMOMAGNETICO 2P 15 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM215NG,INTERRUPTOR TERMOMAGNETICO 2P 15 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM220,INTERRUPTOR TERMOMAGNETICO 2P 20 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM220NG,INTERRUPTOR TERMOMAGNETICO 2P 20 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM230,INTERRUPTOR TERMOMAGNETICO 2P 30 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM230NG,INTERRUPTOR TERMOMAGNETICO 2P 30 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM240,INTERRUPTOR TERMOMAGNETICO 2P 40 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM240NG,INTERRUPTOR TERMOMAGNETICO 2P 40 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM250,INTERRUPTOR TERMOMAGNETICO 2P 50 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM250NG,INTERRUPTOR TERMOMAGNETICO 2P 50 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM260,INTERRUPTOR TERMOMAGNETICO 2P 60 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM260NG,INTERRUPTOR TERMOMAGNETICO 2P 60 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM315,INTERRUPTOR TERMOMAGNETICO 3P 15 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM315NG,INTERRUPTOR TERMOMAGNETICO 3P 15 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM320,INTERRUPTOR TERMOMAGNETICO 3P 20 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM320NG,INTERRUPTOR TERMOMAGNETICO 3P 20 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM330,INTERRUPTOR TERMOMAGNETICO 3P 30 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM330NG,INTERRUPTOR TERMOMAGNETICO 3P 30 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM340,INTERRUPTOR TERMOMAGNETICO 3P 40 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM340NG,INTERRUPTOR TERMOMAGNETICO 3P 40 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM350,INTERRUPTOR TERMOMAGNETICO 3P 50 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM350NG,INTERRUPTOR TERMOMAGNETICO 3P 50 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM360,INTERRUPTOR TERMOMAGNETICO 3P 60 AMP BLANCO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,ITM360NG,INTERRUPTOR TERMOMAGNETICO 3P 60 AMP NEGRO TERCOL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,JU-ALI-AIS/1000,JUEGO ALICATE AISLADO 1000V M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,JUUYBCE3SU, JUEGO DE BROCAS ESCALONADAS UYUSTOOL 3/16 A 1-1/4 M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-1071,TOMA T. LEVITON BLANCA KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,221.0,SI,0.0,,
Producto,KL-1227,CINTA ALISLANTE NEGRA 15 MTS GRANDE UL FMX VL M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,802.0,SI,0.0,,
Producto,KL-1582,RD-MODULO JACK RJ45 CAT6 AZUL,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-2418,SENSOR DE MOVIMIENTO ROSETA E27 KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-2493,FOTOCELDA MINI AC110-220V  6A KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,65.0,SI,0.0,,
Producto,KL-2617,DETECTOR  DE HUMO 360º 110V KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,82.0,SI,0.0,,
Producto,kl-2707,CONTADOR MONOFASICO KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-2802,L3-LAMPARA ESTACA PARA JARDIN T-LLAMA 3W SOLAR,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-2820,BRAZO PARA LUMINARIA SOLAR 40CM KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-2838,REFLECTOR LED SOLAR 300W CON CONTROL KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-3050R7,LAMPARA SOLAR PARED 60W 6500 K M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,KL-3068,R5-REFLECTOR LED RGB 50W AC85-265V KARLUZ,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LAMSOLSTR25W,LAMPARA SOLAR STREETLIGHT 25W 4000 PHILLIPS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LB1RY,CONDULETA 1/2 LB ROSCADA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LB2E,CONDULETA LB 3/4 EMT LISA EN M. AMPEREX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LB2R,CONDULETA LB 3/4 ROSCADA M. AMPEREX,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LB3E,"CONDULETA LB 1""  LISA M.GENERICA",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LB5,CONDULETA LB DE 1 1/2 ALUMINIO ROSCADA M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LED3ADH,MODULO LED DE 3 CON ADHESIVO M GENE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LL1RSK,CONDULETA LL 1/2 ROSCADA M. AMPEREX,,Productos,Activo,IVA 19%,,Si,Si,23.0,SI,0.0,,
Producto,LL2RACB,CONDULETA LL 3/4 ROSCADA M. AMPEREX,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,LL3RY,"CONDULETA LL 1"" ROSCADA",,Productos,Activo,IVA 19%,,Si,Si,7.0,SI,0.0,,
Producto,LLA4POL,LLAVE BYPASS 4 POLOS M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LLTPR13646,JUEG LLAVE BRISTOL TRUPER MM 13 PZS GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LM5113,INTERRUPTOR TRIPLE NEGRO LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,LM5121,INTERRUPTOR SENCILLO NEGRO LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,19.0,SI,0.0,,
Producto,LM51218,PULSADOR TIMBRE NEGRO LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,LM5123,TOMA TELEFONICA NEGRO LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,LM5211,INTERRUPTOR DOBLE NEGRO LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,14.0,SI,0.0,,
Producto,LN602-12W-146*10,PANEL LED REDONDO 12W INCRUSTAR 6500K  165-240V 146*10mm IP20 20AWG KLIC,,Productos,Activo,IVA 19%,,Si,Si,95.0,SI,0.0,,
Producto,LN602-18W-220*10,PANEL LED REDONDO 18W INCRUSTAR 6500K 165-240V 220*10mm IP20 20AWG KLIC,,Productos,Activo,IVA 19%,,Si,Si,11.0,SI,0.0,,
Producto,LN602-24W-295*10,PANEL LED REDONDO 24W INCRUSTAR 6500K  100-240V 295*10mm IP20 20AWG KLIC,,Productos,Activo,IVA 19%,,Si,Si,1596.0,SI,0.0,,
Producto,LN602-3W-85*10,PANEL LED REDONDO INCRUSTAR 3W 6500K  100-240V 85*10mm IP20 20AWG KLIC,,Productos,Activo,IVA 19%,,Si,Si,676.0,SI,0.0,,
Producto,LN602-6W-120*10,PANEL LED REDONDO INCRUSTAR 6W 6500K  100-240V 120*10mm IP20 20AWG KLIC,,Productos,Activo,IVA 19%,,Si,Si,230.0,SI,0.0,,
Producto,LN602-9W-146*10,PANEL LED  REDONDO INCRUSTAR 9W 6500K  100-240V 146*10mm IP20  20AWG KLIC,,Productos,Activo,IVA 19%,,Si,Si,949.0,SI,0.0,,
Producto,LN607-30W-30*60,PANEL LED DE 30*60 6500K 30W 2100lm  KLIC,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,LN607-48W-30*120,PANEL LED 30*120 6500K 48W 100-240V 3360lm KLIC,,Productos,Activo,IVA 19%,,Si,Si,208.0,SI,0.0,,
Producto,LN607-48W-60*60,PANEL LED 60*60 6500K 100-240V 3360lm KLIC,,Productos,Activo,IVA 19%,,Si,Si,322.0,SI,0.0,,
Producto,LN821-12W-155*24,PANEL LED REDONDO SOBREPONER 12W 6500K  40-60W 100-240V IP20 155*24mm KLIC,,Productos,Activo,IVA 19%,,Si,Si,1049.0,SI,0.0,,
Producto,LN821-18W-205*24,PANEL LED REDONDO SOBREPONER 18W 6500K 40-60W 100-240V IP20 205*24mm KLIC,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,LN821-24W-205*24,PANEL LED REDONDO SOBREPONER 24W 6500K 40-60W 100-240V IP20 205*24mm KLIC,,Productos,Activo,IVA 19%,,Si,Si,1031.0,SI,0.0,,
Producto,LN821-6W-105*24,PANEL LED REDONDO SOBREPONER 6W 6500K 40-60W 100-240V IP20 105*24mm KLIC,,Productos,Activo,IVA 19%,,Si,Si,318.0,SI,0.0,,
Producto,LR1RSK,"CONDULETA LR 1/2"" ROSCADA M. AMPEREX",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LR2EMTS,CONDULETA 3/4 LR LISA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LR3/4,CONDULETA LR 3/4 ROSCADA M. B&T,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LR3RSO,"CONDULETA LR 1"" ROSCADA",,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,LR57ALU,CONDULETA LR DE 1 1/2 SERIE 7 DE ALUMINIO M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LR5E,CONDULETA L-R 1 1/2 LISA M GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LR6,"CONDULETA 2"" L-R ROSCADA M GENE",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LR8,"CONDULETA ROSCADA AL 3"" M GENE",,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LTTKTC1925,PONCHADORA TOTAL PIN HUECO 23-7 AWG GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LU31GOT90M,ACEITE 3 EN 1 GOTERO 90MM M.GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,LUM200W,LUMINARIA SOLAR TIPO OVNI 200W M. MASTERLIFE,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,M0034047,BASE FOTOCELDA 7 PINES SYLVANIA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,M03-12-02,CAJA MINIPRAGMA 2 CIRCUITOS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,M-7302209,FOTOCELDA AZUL 1000W,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MARINC30X120,MARCO DE INCRUSTAR 30 X 120 CM BLANCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MARINC60X60,MARCO DE INCRUSTAR 60 X 60 BLANCO,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MATR02929M,MARTILLO  29MM M. TRAMONTINA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MATR031500,MACETA CABO MADERA M. TRAMONTINA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9001,GABINETE OPACO 200 X 300 X 130 mm ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9002-P,GABINETE OPACO 250 X 350 X 150 mm ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9003-P,GABINETE OPACO 300 X 400 X 170 mm ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9005-P,GABINETE OPACO 350 X 550 X 190 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9006-P,GABINETE OPACO 400 X 500 X 180 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9008,GABINETE OPACO 400 X 600 X 200 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9010,GABINETE OPACO 600 X 800 X 260 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9011,GABINETE OPACO 500 X 600 X 220 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9022-P,GABINETE TRANSPARENTE 250 X 350 X 150 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9023-P,GABINETE TRANSPARENTE 300 X 400 X 170 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MD9024-P,GABINETE TRANSPARENTE 300 X 400 X 220 ABS,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MEBHLTB20E,CINTA METRICA 10 MTRS M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MINBRE1*6,BREAKER RIEL 1X6 MONOPOLAR 6KA M. STECK,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MOLGRAF5/8-2/0,MOLDE GRAFITO VARILLA 5/8 A CABLE 2/0 T M. CADWELD,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MOLGRAFCAB1/0T, MOLDE GRAFITO CABLE 1/0* CABLE EN T,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MOLGRAVAR5/8,MOLDE GRAFITO VARILLA 5/8 A CABLE 1/0 T M. CADWELD,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MQM-C-89,MAQUINA DE MEDIR CABLE,,Productos,Activo,IVA 19%,,Si,Si,-1.0,SI,0.0,,
Producto,MSQ-30100/5,TRANSFORMADOR DE CORRIENTE 100/5,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,MWD130237500,INTERRUPTOR SENCILLO BLANCO GENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,20.0,SI,0.0,,
Producto,MWD130237502,INTERRUPTOR DOBLE BLANCOGENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,25.0,SI,0.0,,
Producto,MWD130237503,INTERRUPTOR TRIPLE BLANCO GENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,8.0,SI,0.0,,
Producto,MWD130237504,INTERRUPTOR CONMUTABLE SENCILLO BLANCO GENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,30.0,SI,0.0,,
Producto,MWD130237542,INTERRUPTOR CONMUTABLE DOBLE BLANCO GENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,17.0,SI,0.0,,
Producto,MWD130237543,INTERRUPTOR CONMUTABLE TRIPLE BLANCO GENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,10.0,SI,0.0,,
Producto,MWD130317544,TOMA DOBLE CON POLO BLANCA GENESIS SCHNEIDER,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NI-CO-ALUM,NIVEL COVO ALUMINIO M. GENERICA,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NOP-2X18-EM,CABLE NEOPREN 2X18 ROLLO / EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NOP-2X18-EM-MT,CABLE NEOPREN 2X18 MTR M. EM,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-A10-DES,ALAMBRE TW 10AWG DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-A10-DES-R,ALAMBRE TW 10AWG DESNUDO NORMA ROLLO X 100M,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-A12-DES,ALAMBRE TW 12AWG DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,79.0,SI,0.0,,
Producto,NORM-A12-DES-R,ALAMBRE TW 12AWG DESNUDO NORMA ROLLO X 100M,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NORM-A14-DES,ALAMBRE TW 14AWG DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,52.0,SI,0.0,,
Producto,NORM-A14-DES-R,ALAMBRE TW 14AWG DESNUDO NORMA ROLLO X 100M,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NORM-C19H-1/0-DES,CABLE 19 HILOS 1/0 DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-C19H-2/0-DES,CABLE 19 HILOS 2/0 DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-C7H-2-DES,CABLE 7 HILOS No2 DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-C7H-4-DES,CABLE 7 HILOS No4 DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,65.0,SI,0.0,,
Producto,NORM-C7H-6-DES,CABLE 7 HILOS No6 DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NORM-C7H-8-DES,CABLE 7 HILOS No8 DESNUDO NORMA X MT,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NTD15,PULSADOR TIMBRE LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,18.0,SI,0.0,,
Producto,NTD20,TOMA COAXIAL LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,NTS20,INTERRUPTOR SENCILLO LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NTSA15,INTERRUPTOR TRIPLE LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,4.0,SI,0.0,,
Producto,NTST15,TOMA COAXIAL NEGRO LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,18.0,SI,0.0,,
Producto,NTST15T,TOMA CORRIENTE DOBLE LINEA STAR BLACK CEB,,Productos,Activo,IVA 19%,,Si,Si,9.0,SI,0.0,,
Producto,NTST15TC,TOMA CORRIENTE DOBLE LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NTST15TE,TOMA TELEFONICA LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NTSTA20,INTERRUPTOR DOBLE LINEA VALENTINA CEB,,Productos,Activo,IVA 19%,,Si,Si,16.0,SI,0.0,,
Producto,NUIM-7273,UPS INTERACTIVA 1000VA MICRONET 1000 POWEST,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011753,C. 10AWG CU BLANCO THHN-2 600V ROLLO X 100 M. GEN,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,NX10011754,C. 12AWG CU BLANCO THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,2.0,SI,0.0,,
Producto,NX10011755,C. 14AWG CU BLANCO THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,NX10011755-MT,C. 14AWG CU BLANCO THHN-2 600V X MTR,,Productos,Activo,IVA 19%,,Si,Si,71.0,SI,0.0,,
Producto,NX10011756,C. 10AWG CU NEGRO THHN-2 600V ROLLO X 100 M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011757,C. 10AWG CU AZUL THHN-2 600V ROLLO X 100 M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011758,C. 10AWG CU ROJO THHN-2 600V ROLLO X 100 M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011759,C. 10AWG CU AMARILLO THHN-2 600V ROLLO X 100 M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011760,C. 10AWG CU VERDE THHN-2 600V ROLLO X 100 M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011761,C. 10AWG CU NEGRO X MTS M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011762,C. 10AWG CU VERDE THHN X MTS M. GEN,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011763,C. 12AWG CU NEGRO THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NX10011764,C. 12AWG CU AZUL THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NX10011765,C. 12AWG CU ROJO THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,3.0,SI,0.0,,
Producto,NX10011766,C. 12AWG CU AMARILLO THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NX10011767,C. 12AWG CU VERDE THHN-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,1.0,SI,0.0,,
Producto,NX10011771,C. 14AWG CU NEGRO THHN/THWG-2 600V ROLLO X 100,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
Producto,NX10011771-MT,C. 14AWG CU NEGRO THHN/THWG-2 600V X MTR,,Productos,Activo,IVA 19%,,Si,Si,0.0,SI,0.0,,
